gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
859412594	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-106223	Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus			GENUS	Rattus Fischer, 1803	ID	Riam, Kotawaringin	ccd1ddc0-6c21-11de-8224-b8a03c50a862	-1.51667	111.5			300.0	0.0			1935-11-02T01:00Z	2	11	1935	2439223		PRESERVED_SPECIMEN	AMNH	Mammals	M-106223	104		CC0_1_0		J. J. Menden		NATIVE	2016-08-04T12:29Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK
859412608	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-106226	Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus			GENUS	Rattus Fischer, 1803	ID	Riam, Kotawaringin	ccd1ddc0-6c21-11de-8224-b8a03c50a862	-1.51667	111.5			300.0	0.0			1935-11-05T01:00Z	5	11	1935	2439223		PRESERVED_SPECIMEN	AMNH	Mammals	M-106226	155		CC0_1_0		J. J. Menden		NATIVE	2016-08-04T12:29Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK
859412609	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-106121	Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus			GENUS	Rattus Fischer, 1803	ID	Riam, Kotawaringin	ccd1ddc0-6c21-11de-8224-b8a03c50a862	-1.51667	111.5			300.0	0.0			1935-11-03T01:00Z	3	11	1935	2439223		PRESERVED_SPECIMEN	AMNH	Mammals	M-106121	118		CC0_1_0		J. J. Menden		NATIVE	2016-08-04T12:29Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK
859412613	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-106227	Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus			GENUS	Rattus Fischer, 1803	ID	Riam, Kotawaringin	ccd1ddc0-6c21-11de-8224-b8a03c50a862	-1.51667	111.5			300.0	0.0			1935-11-05T01:00Z	5	11	1935	2439223		PRESERVED_SPECIMEN	AMNH	Mammals	M-106227	156		CC0_1_0		J. J. Menden		NATIVE	2016-08-04T12:29Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK
859412631	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-106231	Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus			GENUS	Rattus Fischer, 1803	ID	Riam, Kotawaringin	ccd1ddc0-6c21-11de-8224-b8a03c50a862	-1.51667	111.5			300.0	0.0			1935-11-06T01:00Z	6	11	1935	2439223		PRESERVED_SPECIMEN	AMNH	Mammals	M-106231	175		CC0_1_0		J. J. Menden		NATIVE	2016-08-04T12:29Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK
859412646	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-106132	Animalia	Chordata	Mammalia	Primates		Presbytis			GENUS	Presbytis Reichenbach, 1863	ID	Riam, Kotawaringin	ccd1ddc0-6c21-11de-8224-b8a03c50a862	-1.51667	111.5			300.0	0.0			1935-10-29T01:00Z	29	10	1935	7237060		PRESERVED_SPECIMEN	AMNH	Mammals	M-106132	54		CC0_1_0		J. J. Menden		NATIVE	2016-08-04T12:29Z		GEODETIC_DATUM_ASSUMED_WGS84
859412673	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-106128	Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus	Rattus exulans		SPECIES	Rattus exulans (Peale, 1848)	ID	Riam, Kotawaringin	ccd1ddc0-6c21-11de-8224-b8a03c50a862	-1.51667	111.5			300.0	0.0			1935-08-12T01:00Z	12	8	1935	2439244	2439244	PRESERVED_SPECIMEN	AMNH	Mammals	M-106128	472		CC0_1_0		J. J. Menden		NATIVE	2016-08-04T12:29Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK
859496182	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-229952	Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus	Rattus rattus		SPECIES	Rattus rattus (Linnaeus, 1758)	ID		ccd1ddc0-6c21-11de-8224-b8a03c50a862	-1.55	112.58333			1960.0	0.0			1975-02-17T01:00Z	17	2	1975	2439270	2439270	PRESERVED_SPECIMEN	AMNH	Mammals	M-229952	DJM 4915		CC0_1_0				NATIVE	2016-08-04T12:29Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK
859496217	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-229958	Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus	Rattus rattus		SPECIES	Rattus rattus (Linnaeus, 1758)	ID		ccd1ddc0-6c21-11de-8224-b8a03c50a862	-1.55	112.58333			1960.0	0.0			1975-02-17T01:00Z	17	2	1975	2439270	2439270	PRESERVED_SPECIMEN	AMNH	Mammals	M-229958	DJM 4922		CC0_1_0				NATIVE	2016-08-04T12:29Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK
922092133	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Primates	Hylobatidae	Hylobates	Hylobates muelleri		SPECIES	Hylobates muelleri Martin, 1841	MY	Tabin Wildlife Reserve, Sabah/Borneo	bb646dff-a905-4403-a49b-6d378c2cf0d9	5.16667	118.75	250.0						2012-03-24T01:00Z	24	3	2012	5219548	5219548	HUMAN_OBSERVATION	naturgucker	naturgucker	721234903			CC_BY_4_0		794562383			2016-08-04T02:48Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
923075234	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Primates	Hominidae	Pongo	Pongo pygmaeus		SPECIES	Pongo pygmaeus (Linnaeus, 1760)	MY	Tabin Wildlife Reserve, Sabah/Borneo	bb646dff-a905-4403-a49b-6d378c2cf0d9	5.16667	118.75	250.0						2012-03-24T01:00Z	24	3	2012	5219532	5219532	HUMAN_OBSERVATION	naturgucker	naturgucker	-594683305			CC_BY_4_0		794562383			2016-08-04T02:48Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
883630839	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3738f19c2-3ea9-408e-98f1-4f0020f9338f	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Sundasciurus	Sundasciurus lowii		SPECIES	Sundasciurus lowii (Thomas, 1892)	MY	Kampong Morok, Ranau District, Morok Forest	bc092ff0-02e4-11dc-991f-b8a03c50a862	6.02	116.87			457.0				1971-05-21T01:00Z	21	5	1971	2437483	2437483	PRESERVED_SPECIMEN	USNM	Mammals	488433.7366381	R 90871		CC_BY_NC_4_0		I. Muul & Lim Boo Liat			2016-08-04T02:08Z		GEODETIC_DATUM_ASSUMED_WGS84
883630850	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/395563155-6729-40f5-acdf-16c93db9e795	Animalia	Chordata	Mammalia	Rodentia	Sciuridae	Sundasciurus	Sundasciurus lowii		SPECIES	Sundasciurus lowii (Thomas, 1892)	MY	Kampong Morok, Ranau District, Morok Forest	bc092ff0-02e4-11dc-991f-b8a03c50a862	6.02	116.87			457.0				1971-05-20T01:00Z	20	5	1971	2437483	2437483	PRESERVED_SPECIMEN	USNM	Mammals	488429.7366377	R 90795		CC_BY_NC_4_0		I. Muul & Lim Boo Liat			2016-08-04T02:08Z		GEODETIC_DATUM_ASSUMED_WGS84
883892811	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/37a066269-c5e3-4509-87da-8b33bdbd2587	Animalia	Chordata	Mammalia	Rodentia	Muridae	Rattus	Rattus tiomanicus		SPECIES	Rattus tiomanicus (Miller, 1900)	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-28T01:00Z	28	1	2007	2439235	2439235	PRESERVED_SPECIMEN	USNM	Mammals	597807.7597524	KMH 2563		CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
883895204	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/348cc05ca-d753-4b7f-aa0f-5fe339250127	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros diadema		SPECIES	Hipposideros diadema (E. Geoffroy, 1813)	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-28T01:00Z	28	1	2007	5218566	5218566	PRESERVED_SPECIMEN	USNM	Mammals	590677.7597629	KMH 2566		CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
883895229	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3ee433531-a8ce-4adf-8327-d91434531cbd	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros diadema		SPECIES	Hipposideros diadema (E. Geoffroy, 1813)	MY	Ulu Kakas, Bukit Sarang	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.65333	113.0515			17.0				2005-01-21T01:00Z	21	1	2005	5218566	5218566	PRESERVED_SPECIMEN	USNM	Mammals	590262.7592667	1427		CC_BY_NC_4_0		K. Helgen			2016-08-04T02:01Z		GEODETIC_DATUM_ASSUMED_WGS84
883920963	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3700bd3fe-1011-4329-b463-0f9719d33397	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Cynopterus	Cynopterus horsfieldii		SPECIES	Cynopterus horsfieldii Gray, 1843	ID	Hantakan, 5 Km N Pagat	bc092ff0-02e4-11dc-991f-b8a03c50a862	-2.63	115.45			50.0				1971-01-31T01:00Z	31	1	1971	7261747	7261747	PRESERVED_SPECIMEN	USNM	Mammals	490035.7367974	1151		CC_BY_NC_4_0		P. Van Peenen			2016-08-04T02:02Z		GEODETIC_DATUM_ASSUMED_WGS84
883921004	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3baffe91f-166f-43d3-8ba2-28c3e904381b	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Cynopterus	Cynopterus horsfieldii		SPECIES	Cynopterus horsfieldii Gray, 1843	ID	Hantakan, 5 Km N Pagat	bc092ff0-02e4-11dc-991f-b8a03c50a862	-2.63	115.45			50.0				1971-01-31T01:00Z	31	1	1971	7261747	7261747	PRESERVED_SPECIMEN	USNM	Mammals	490036.7367975	1152		CC_BY_NC_4_0		P. Van Peenen			2016-08-04T02:02Z		GEODETIC_DATUM_ASSUMED_WGS84
884016766	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3a36653a0-80b3-40db-ae7a-6ebe97ebede6	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Penthetor	Penthetor lucasi		SPECIES	Penthetor lucasi (Dobson, 1880)	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-28T01:00Z	28	1	2007	2432933	2432933	PRESERVED_SPECIMEN	USNM	Mammals	597687.7597407	KMH 2556		CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
884017068	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3f14751e3-c889-4f05-a92b-b9befdefb72d	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Penthetor	Penthetor lucasi		SPECIES	Penthetor lucasi (Dobson, 1880)	MY	Ulu Kakas, Bukit Sarang	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.65333	113.0515			17.0				2005-01-22T01:00Z	22	1	2005	2432933	2432933	PRESERVED_SPECIMEN	USNM	Mammals	590367.7593258	8761		CC_BY_NC_4_0		D. Wilson			2016-08-04T01:58Z		GEODETIC_DATUM_ASSUMED_WGS84
884017112	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/31c8861aa-b175-4aa4-971f-6511f7ea77ea	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Penthetor	Penthetor lucasi		SPECIES	Penthetor lucasi (Dobson, 1880)	ID	Sungai Ritan	bc092ff0-02e4-11dc-991f-b8a03c50a862	0.4	116.05							1914-02-10T01:00Z	10	2	1914	2432933	2432933	PRESERVED_SPECIMEN	USNM	Mammals	198703.7267193	1360		CC_BY_NC_4_0		H. Raven			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
884042252	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/38a013251-3748-4b8d-b657-30e785ad2a39	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Cynopterus	Cynopterus brachyotis		SPECIES	Cynopterus brachyotis (Müller, 1838)	ID	Tamban Luar, Kapuas	bc092ff0-02e4-11dc-991f-b8a03c50a862	-3.23	114.37			1.0				1971-02-09T01:00Z	9	2	1971	2432837	2432837	PRESERVED_SPECIMEN	USNM	Mammals	501230.7378543	NMD 1327		CC_BY_NC_4_0		Collector Unknown			2016-08-04T02:02Z		GEODETIC_DATUM_ASSUMED_WGS84
884060505	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3f8a1401f-65f0-4ddd-8731-6460a18d4708	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Pteropus	Pteropus hypomelanus	tomesi	SUBSPECIES	Pteropus hypomelanus subsp. tomesi Peters, 1869	ID	Pulo Bilang Bilangan	bc092ff0-02e4-11dc-991f-b8a03c50a862	1.58	117.97							1913-05-30T01:00Z	30	5	1913	5706989	5218662	PRESERVED_SPECIMEN	USNM	Mammals	197212.7266744	691		CC_BY_NC_4_0		H. Raven			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
884066982	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3d2055705-66f1-4979-b2b9-6b99252111c7	Animalia	Chordata	Mammalia	Scandentia	Tupaiidae	Tupaia	Tupaia tana	tana	SUBSPECIES	Tupaia tana subsp. tana	ID	Segah River, S Bank	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.17	117.5							1912-11-03T01:00Z	3	11	1912	7059500	2436303	PRESERVED_SPECIMEN	USNM	Mammals	176409.7261610	284		CC_BY_NC_4_0		H. Raven			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
884085446	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3e0742d43-33e6-470b-92bc-73e3775ace81	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros galeritus		SPECIES	Hipposideros galeritus Cantor, 1846	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-30T01:00Z	30	1	2007	5218606	5218606	PRESERVED_SPECIMEN	USNM	Mammals	597826.7597543	KMH 2603		CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
884168186	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/36faa10be-748a-4ef0-a884-22e35e142f3c	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros bicolor		SPECIES	Hipposideros bicolor (Temminck, 1834)	MY	Ulu Kakas, Bukit Sarang	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.65333	113.0515			17.0				2005-01-19T01:00Z	19	1	2005	5218592	5218592	PRESERVED_SPECIMEN	USNM	Mammals	590388.7593284	1405		CC_BY_NC_4_0		K. Helgen			2016-08-04T01:58Z		GEODETIC_DATUM_ASSUMED_WGS84
884168249	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/30ea9f483-bbb4-411b-b1ec-ead1058f1b6f	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros bicolor		SPECIES	Hipposideros bicolor (Temminck, 1834)	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-31T01:00Z	31	1	2007	5218592	5218592	PRESERVED_SPECIMEN	USNM	Mammals	597726.7597448	KMH 2654		CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
884168323	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/33ad64868-4f3f-43c6-8771-cd5469587f29	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros bicolor		SPECIES	Hipposideros bicolor (Temminck, 1834)	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-30T01:00Z	30	1	2007	5218592	5218592	PRESERVED_SPECIMEN	USNM	Mammals	597820.7597537	KMH 2614		CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
884168341	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3e24f3ec1-8818-44c4-90cc-cbc9e6e575d7	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros bicolor		SPECIES	Hipposideros bicolor (Temminck, 1834)	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-30T01:00Z	30	1	2007	5218592	5218592	PRESERVED_SPECIMEN	USNM	Mammals	590635.7597585	KMH 2583		CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
884168484	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/341c1171e-0238-4b6d-90fd-c1c22284cd89	Animalia	Chordata	Mammalia	Chiroptera	Hipposideridae	Hipposideros	Hipposideros bicolor		SPECIES	Hipposideros bicolor (Temminck, 1834)	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-31T01:00Z	31	1	2007	5218592	5218592	PRESERVED_SPECIMEN	USNM	Mammals	590645.7597595	KMH 2651		CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
884204590	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3941ca73a-3bb5-40a5-9748-4beb6ba9c80a	Animalia	Chordata	Mammalia	Chiroptera	Emballonuridae	Emballonura	Emballonura monticola		SPECIES	Emballonura monticola Temminck, 1838	ID	Kenangan, Km 52	bc092ff0-02e4-11dc-991f-b8a03c50a862	-0.87	110.6			350.0				1972-10-12T01:00Z	12	10	1972	2433130	2433130	PRESERVED_SPECIMEN	USNM	Mammals	533186.7400855	3627		CC_BY_NC_4_0		Collector Unknown			2016-08-04T02:02Z		GEODETIC_DATUM_ASSUMED_WGS84
884391370	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3ed9c19a5-1666-49f4-bb1e-2d50306a68e9	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Balionycteris	Balionycteris maculata		SPECIES	Balionycteris maculata (Thomas, 1893)	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-21T01:00Z	21	1	2007	2432945	2432945	PRESERVED_SPECIMEN	USNM	Mammals	590599.7597547	KMH 2412		CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
884391387	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3c55bebba-768f-4072-a29e-411341993782	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Balionycteris	Balionycteris maculata		SPECIES	Balionycteris maculata (Thomas, 1893)	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-22T01:00Z	22	1	2007	2432945	2432945	PRESERVED_SPECIMEN	USNM	Mammals	597670.7597389	KMH 2468		CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
884399842	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/343c7faa3-5209-4cc8-8eb0-b53169abf7c9	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Kerivoula	Kerivoula papillosa		SPECIES	Kerivoula papillosa (Temminck, 1840)	MY	Bukit Sarang, Ulu Kakus	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.6533	113.0514							2007-01-30T01:00Z	30	1	2007	2432541	2432541	PRESERVED_SPECIMEN	USNM	Mammals	597662.7597382	KMH 2593		CC_BY_NC_4_0		K. Helgen			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
884404238	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/341ca1c32-0e81-4fa2-87df-72e6f4521dcf	Animalia	Chordata	Mammalia	Rodentia	Muridae	Sundamys	Sundamys muelleri		SPECIES	Sundamys muelleri (Jentink, 1879)	ID	Gunung Besar, 1 Km N, 13 Km W, Dyak Village	bc092ff0-02e4-11dc-991f-b8a03c50a862	-2.7	115.5			200.0				1971-02-05T01:00Z	5	2	1971	2438465	2438465	PRESERVED_SPECIMEN	USNM	Mammals	521920.7393393	1297		CC_BY_NC_4_0		Collector Unknown			2016-08-04T02:02Z		GEODETIC_DATUM_ASSUMED_WGS84
884404260	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3f1cc0351-c0b7-4357-9fb6-4d1492f060ca	Animalia	Chordata	Mammalia	Rodentia	Muridae	Sundamys	Sundamys muelleri		SPECIES	Sundamys muelleri (Jentink, 1879)	MY	Ulu Kakas, Bukit Sarang	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.65333	113.0515			17.0				2005-01-19T01:00Z	19	1	2005	2438465	2438465	PRESERVED_SPECIMEN	USNM	Mammals	590310.7592724	1386		CC_BY_NC_4_0		K. Helgen			2016-08-04T01:57Z		GEODETIC_DATUM_ASSUMED_WGS84
884404272	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/336cf84d2-6a66-4e75-858f-63b08834c503	Animalia	Chordata	Mammalia	Rodentia	Muridae	Sundamys	Sundamys muelleri		SPECIES	Sundamys muelleri (Jentink, 1879)	MY	Ulu Kakas, Bukit Sarang	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.65333	113.0515			17.0				2005-01-19T01:00Z	19	1	2005	2438465	2438465	PRESERVED_SPECIMEN	USNM	Mammals	590308.7592722	1382		CC_BY_NC_4_0		K. Helgen			2016-08-04T01:57Z		GEODETIC_DATUM_ASSUMED_WGS84
884404289	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/33f24674f-608c-4cda-8de7-e45d4f94cb99	Animalia	Chordata	Mammalia	Rodentia	Muridae	Sundamys	Sundamys muelleri		SPECIES	Sundamys muelleri (Jentink, 1879)	MY	Ulu Kakas, Bukit Sarang	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.65333	113.0515			17.0				2005-01-20T01:00Z	20	1	2005	2438465	2438465	PRESERVED_SPECIMEN	USNM	Mammals	590325.7592739	8742		CC_BY_NC_4_0		D. Wilson			2016-08-04T01:57Z		GEODETIC_DATUM_ASSUMED_WGS84
884404309	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/39fd6201b-d8a1-4b7c-8087-8b97883a90a0	Animalia	Chordata	Mammalia	Rodentia	Muridae	Sundamys	Sundamys muelleri		SPECIES	Sundamys muelleri (Jentink, 1879)	MY	Ulu Kakas, Bukit Sarang	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.65333	113.0515			17.0				2005-01-18T01:00Z	18	1	2005	2438465	2438465	PRESERVED_SPECIMEN	USNM	Mammals	590323.7592737	8708		CC_BY_NC_4_0		D. Wilson			2016-08-04T01:57Z		GEODETIC_DATUM_ASSUMED_WGS84
888518395	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3e949a7d0-f1ee-45a7-82c1-a5461b3fc8e8	Animalia	Chordata	Mammalia	Chiroptera	Rhinolophidae	Rhinolophus	Rhinolophus borneensis		SPECIES	Rhinolophus borneensis Peters, 1861	MY	Ulu Kakas, Bukit Sarang	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.65333	113.0515			17.0				2005-01-16T01:00Z	16	1	2005	2432654	2432654	PRESERVED_SPECIMEN	USNM	Mammals	590217.7592619	DEW 8678		CC_BY_NC_4_0		D. Wilson			2016-08-04T01:47Z		GEODETIC_DATUM_ASSUMED_WGS84
888530500	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3785dbe94-5436-4487-bbb2-0e6e9b9d4ed5	Animalia	Chordata	Mammalia	Chiroptera	Rhinolophidae	Rhinolophus	Rhinolophus philippinensis		SPECIES	Rhinolophus philippinensis Waterhouse, 1843	MY	Ulu Kakas, Bukit Sarang	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.65333	113.0515			17.0				2005-01-18T01:00Z	18	1	2005	2432649	2432649	PRESERVED_SPECIMEN	USNM	Mammals	590229.7592634	DEW 8726		CC_BY_NC_4_0		D. Wilson			2016-08-04T01:47Z		GEODETIC_DATUM_ASSUMED_WGS84
888532764	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/39efe0cac-82e3-4108-b563-20df4cb2ee0e	Animalia	Chordata	Mammalia	Chiroptera	Pteropodidae	Cynopterus	Cynopterus brachyotis		SPECIES	Cynopterus brachyotis (Müller, 1838)	MY	Ulu Tatau, Samarkan Nursery	bc092ff0-02e4-11dc-991f-b8a03c50a862	2.65333	113.0515							2005-02-02T01:00Z	2	2	2005	2432837	2432837	PRESERVED_SPECIMEN	USNM	Mammals	590173.7592562	KMH 1495		CC_BY_NC_4_0		K. Helgen			2016-08-04T01:47Z		GEODETIC_DATUM_ASSUMED_WGS84
888802147	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3efdbe55f-e1f5-475a-9075-a1268489c9c6	Animalia	Chordata	Mammalia	Scandentia	Tupaiidae	Tupaia	Tupaia longipes	salatana	SUBSPECIES	Tupaia longipes subsp. salatana Lyon, 1913	ID	Sungai Djambajan	bc092ff0-02e4-11dc-991f-b8a03c50a862	0.5	117.15							1914-05-02T01:00Z	2	5	1914	6165192	2436272	PRESERVED_SPECIMEN	USNM	Mammals	199162.7267416	1552		CC_BY_NC_4_0		H. Raven			2016-08-04T02:03Z		GEODETIC_DATUM_ASSUMED_WGS84
